state,timestamp,leading_candidate_name,trailing_candidate_name,leading_candidate_votes,trailing_candidate_votes,vote_differential,votes_remaining,new_votes,new_votes_relevant,new_votes_formatted,leading_candidate_partition,trailing_candidate_partition,precincts_reporting,precincts_total,hurdle,hurdle_change,hurdle_mov_avg,counties_partition,total_votes_count
Minnesota (EV: 10),26:05.6,Biden,Trump,1717811,1485443,232368,81914,69,68,68,0.911764706,0.088235294,3864,4110,1.948645852,0.001568061,0.519033333,"{'Dakota': 67, 'Winona': 2}",3270904
Minnesota (EV: 10),13:45.5,Biden,Trump,1717749,1485437,232312,81983,4,4,4,0.5,0.5,3864,4110,1.947077791,7.06E-05,0.519466667,{'Winona': 4},3270835
Minnesota (EV: 10),07:08.3,Biden,Trump,1717747,1485435,232312,81987,4,4,4,0.5,0.5,3864,4110,1.947007191,7.06E-05,0.519433333,{'Benton': 4},3270831
Minnesota (EV: 10),50:34.4,Biden,Trump,1717745,1485433,232312,81991,6,6,6,0.166666667,0.833333333,3864,4110,1.946936598,8.10E-05,0.5194,"{'Isanti': 5, 'Lake of the Woods': 1}",3270827
Minnesota (EV: 10),43:08.4,Biden,Trump,1717744,1485428,232316,81997,3,3,3,0,1,3864,4110,1.946855632,3.43E-05,0.519266667,{'Lake of the Woods': 3},3270821
Minnesota (EV: 10),32:23.5,Biden,Trump,1717744,1485425,232319,82000,2,2,2,0.5,0.5,3864,4110,1.946821382,3.53E-05,0.5192,"{'Lake of the Woods': 1, 'Norman': 1}",3270818
Minnesota (EV: 10),24:11.9,Biden,Trump,1717743,1485424,232319,82002,14,14,14,0.428571429,0.571428571,3864,4110,1.946786094,0.000234511,0.5192,"{'Hubbard': 12, 'Norman': 2}",3270816
Minnesota (EV: 10),14:55.5,Biden,Trump,1717737,1485416,232321,82016,1,1,1,0,1,3864,4110,1.946551583,1.14E-05,0.519033333,{'Norman': 1},3270802
Minnesota (EV: 10),03:00.5,Biden,Trump,1717737,1485415,232322,82017,2,2,2,0,1,3864,4110,1.946540172,2.28E-05,0.519033333,{'Norman': 2},3270801
Minnesota (EV: 10),54:35.4,Biden,Trump,1717737,1485413,232324,82019,1,1,1,1,0,3864,4110,1.946517352,2.39E-05,0.518966667,{'Norman': 1},3270799
Minnesota (EV: 10),30:56.7,Biden,Trump,1717736,1485413,232323,82020,54,47,47,0.553191489,0.446808511,3864,4110,1.946493489,0.000982821,0.519,"{'Olmsted': 17, 'Ramsey': 34, 'Watonwan': 3}",3270798
Minnesota (EV: 10),22:20.4,Biden,Trump,1717710,1485392,232318,82074,2,2,2,0.5,0.5,3864,4110,1.945510669,3.52E-05,0.5187,{'Watonwan': 2},3270744
Minnesota (EV: 10),14:54.2,Biden,Trump,1717709,1485391,232318,82076,4,4,4,0,1,3864,4110,1.945475445,4.56E-05,0.5187,"{'Anoka': 3, 'Meeker': 1}",3270742
Minnesota (EV: 10),51:21.7,Biden,Trump,1717709,1485387,232322,82080,2,0,0,0,0,3864,4110,1.945429889,3.52E-05,0.5186,{'Norman': 2},3270738
Minnesota (EV: 10),08:18.1,Biden,Trump,1717709,1485387,232322,82082,2,2,2,0.5,0.5,3864,4110,1.94539467,3.52E-05,0.5186,{'Goodhue': 2},3270736
Minnesota (EV: 10),30:23.0,Biden,Trump,1717708,1485386,232322,82084,23,21,21,0.19047619,0.80952381,3864,4110,1.945359453,0.000324022,0.518566667,"{'Cass': 15, 'Le Sueur': 8}",3270734
Minnesota (EV: 10),22:14.3,Biden,Trump,1717704,1485369,232335,82107,4,55,55,0.454545455,0.545454545,3864,4110,1.94503543,3.93E-05,0.5182,"{'Becker': 55, 'Cottonwood': 2}",3270711
Minnesota (EV: 10),11:02.2,Biden,Trump,1717679,1485339,232340,82111,125,122,122,0.147540984,0.852459016,3864,4110,1.944996133,0.001662368,0.5177,{'Cottonwood': 125},3270707
Minnesota (EV: 10),59:15.5,Biden,Trump,1717661,1485235,232426,82236,4,4,4,0.5,0.5,3864,4110,1.943333764,7.02E-05,0.515333333,{'Yellow Medicine': 4},3270582
Minnesota (EV: 10),51:26.3,Biden,Trump,1717659,1485233,232426,82240,6,5,5,0.4,0.6,3864,4110,1.943263563,9.91E-05,0.5153,"{'Sibley': 3, 'Waseca': 3}",3270578
Minnesota (EV: 10),40:11.6,Biden,Trump,1717657,1485230,232427,82246,626,589,589,0.280135823,0.719864177,3864,4110,1.943164484,0.00930539,0.515233333,{'Pine': 626},3270572
Minnesota (EV: 10),34:23.3,Biden,Trump,1717492,1484806,232686,82872,18,18,18,0.555555556,0.444444444,3862,4110,1.933859093,0.000323692,0.5064,"{'Lake': 4, 'Nicollet': 14}",3269946
Minnesota (EV: 10),27:02.9,Biden,Trump,1717482,1484798,232684,82890,5,5,5,0.2,0.8,3862,4110,1.933535402,6.80E-05,0.5063,{'Koochiching': 5},3269928
Minnesota (EV: 10),24:05.7,Biden,Trump,1717481,1484794,232687,82895,118,3,3,-0.333333333,1.333333333,3862,4110,1.933467416,0.002006864,0.5062,"{'Chippewa': 16, 'Clay': 100, 'Kittson': 2}",3269923
Minnesota (EV: 10),15:43.8,Biden,Trump,1717482,1484790,232692,83013,15,14,14,0.5,0.5,3862,4110,1.931460552,0.00025861,0.5061,{'Becker': 15},3269805
Minnesota (EV: 10),32:20.7,Biden,Trump,1717475,1484783,232692,83028,4,4,4,0.25,0.75,3862,4110,1.931201942,5.66E-05,0.506,{'Carver': 4},3269790
Minnesota (EV: 10),21:32.8,Biden,Trump,1717474,1484780,232694,83032,1,1,1,0,1,3862,4110,1.931145296,1.11E-05,0.505933333,{'Todd': 1},3269786
Minnesota (EV: 10),16:09.1,Biden,Trump,1717474,1484779,232695,83033,8,8,8,0,1,3862,4110,1.93113421,8.87E-05,0.5059,{'Fillmore': 8},3269785
Minnesota (EV: 10),13:06.4,Biden,Trump,1717474,1484771,232703,83041,159,65,65,0.369230769,0.630769231,3862,4110,1.931045535,0.002630466,0.5057,{'Otter Tail': 159},3269777
Minnesota (EV: 10),45:44.3,Biden,Trump,1717450,1484730,232720,83200,7072,6314,"6,314",0.543395629,0.456604371,3861,4110,1.928415069,0.115003555,0.504933333,"{'St. Louis': 1086, 'Wright': 5986}",3269618
Minnesota (EV: 10),04:29.2,Biden,Trump,1714019,1481847,232172,90272,1,1,1,0,1,3860,4110,1.813411514,8.89E-06,0.468466667,{'Mower': 1},3262546
Minnesota (EV: 10),35:53.7,Biden,Trump,1714019,1481846,232173,90273,355,342,342,0.444444444,0.555555556,3860,4110,1.813402621,0.004930621,0.468466667,{'Mower': 355},3262545
Minnesota (EV: 10),10:44.3,Biden,Trump,1713867,1481656,232211,90628,169,165,165,0.703030303,0.296969697,3860,4110,1.808472001,0.002812284,0.467366667,{'Mille Lacs': 169},3262190
Minnesota (EV: 10),07:42.2,Biden,Trump,1713751,1481607,232144,90797,272,267,267,0.805243446,0.194756554,3859,4110,1.805659717,0.004813706,0.468033333,{'Mille Lacs': 272},3262021
Minnesota (EV: 10),53:30.6,Biden,Trump,1713536,1481555,231981,91069,37,37,37,0.810810811,0.189189189,3859,4110,1.800846011,0.000657221,0.4701,"{'Mille Lacs': 36, 'Scott': 1}",3261749
Minnesota (EV: 10),45:38.0,Biden,Trump,1713506,1481548,231958,91106,100,96,96,0.614583333,0.385416667,3859,4110,1.80018879,0.001548733,0.470366667,"{'Carver': 27, 'Mille Lacs': 73}",3261712
Minnesota (EV: 10),29:15.4,Biden,Trump,1713447,1481511,231936,91206,84,83,83,0.614457831,0.385542169,3859,4110,1.798640057,0.001301222,0.4705,"{'Isanti': 11, 'Mille Lacs': 73}",3261612
Minnesota (EV: 10),21:28.2,Biden,Trump,1713396,1481479,231917,91290,243,238,238,0.726890756,0.273109244,3859,4110,1.797338835,0.004046695,0.4706,"{'Mille Lacs': 221, 'Olmsted': 22}",3261528
Minnesota (EV: 10),01:29.8,Biden,Trump,1713223,1481414,231809,91533,277,343,343,0.655976676,0.344023324,3858,4110,1.793292139,0.004497158,0.4718,"{'Blue Earth': 299, 'Mille Lacs': 59}",3261285
Minnesota (EV: 10),53:18.8,Biden,Trump,1712998,1481296,231702,91810,62,59,59,0.711864407,0.288135593,3858,4110,1.788794981,0.001008709,0.472733333,"{'Mille Lacs': 61, 'Pipestone': 1}",3261008
Minnesota (EV: 10),45:23.9,Biden,Trump,1712956,1481279,231677,91872,89,85,85,0.494117647,0.505882353,3858,4110,1.787786272,0.001240768,0.473,{'Mille Lacs': 89},3260946
Minnesota (EV: 10),29:17.3,Biden,Trump,1712914,1481236,231678,91961,386,360,360,0.683333333,0.316666667,3858,4110,1.786545503,0.006107568,0.472766667,"{'Hennepin': 365, 'Mille Lacs': 21}",3260857
Minnesota (EV: 10),21:19.0,Biden,Trump,1712668,1481122,231546,92347,377,358,358,0.472067039,0.527932961,3858,4110,1.780437936,0.005095893,0.474033333,"{'Cass': 166, 'Mille Lacs': 52, 'Ramsey': 82, 'Washington': 77}",3260471
Minnesota (EV: 10),13:32.3,Biden,Trump,1712499,1480933,231566,92724,915,905,905,0.239779006,0.760220994,3858,4110,1.775342042,0.009893424,0.4728,"{'Chisago': 14, 'Freeborn': 864, 'Mille Lacs': 56, 'Todd': 3}",3260094
Minnesota (EV: 10),05:33.4,Biden,Trump,1712282,1480245,232037,93639,67,62,62,0.677419355,0.322580645,3857,4110,1.765448618,0.001024693,0.4655,{'Mille Lacs': 67},3259179
Minnesota (EV: 10),40:29.0,Biden,Trump,1712240,1480225,232015,93706,1525,1466,"1,466",0.508185539,0.491814461,3857,4110,1.764423925,0.020376796,0.4661,{'Sherburne': 1525},3259112
Minnesota (EV: 10),32:32.0,Biden,Trump,1711495,1479504,231991,95231,25,22,22,0.272727273,0.727272727,3856,4110,1.744047129,0.00027289,0.472166667,{'Crow Wing': 25},3257587
Minnesota (EV: 10),34:38.1,Biden,Trump,1711489,1479488,232001,95256,48,43,43,0.488372093,0.511627907,3856,4110,1.743774238,0.00062107,0.4721,{'Chisago': 48},3257562
Minnesota (EV: 10),24:54.8,Biden,Trump,1711468,1479466,232002,95304,7,7,7,0,1,3856,4110,1.743153168,5.38E-05,0.4723,{'Mower': 7},3257514
Minnesota (EV: 10),43:40.6,Biden,Trump,1711468,1479459,232009,95311,9,8,8,0.625,0.375,3856,4110,1.743099372,0.000128087,0.4722,{'Goodhue': 9},3257507
Minnesota (EV: 10),08:12.6,Biden,Trump,1711463,1479456,232007,95320,3,0,0,0,0,3856,4110,1.742971285,3.91E-05,0.472266667,{'Stevens': 3},3257498
Minnesota (EV: 10),12:23.0,Biden,Trump,1711463,1479456,232007,95323,19,18,18,0.777777778,0.222222222,3856,4110,1.742932166,0.000301257,0.472266667,{'Winona': 19},3257495
Minnesota (EV: 10),49:37.9,Biden,Trump,1711449,1479452,231997,95342,17,15,15,0.666666667,0.333333333,3856,4110,1.742630909,0.000248305,0.472533333,{'Winona': 17},3257476
Minnesota (EV: 10),39:23.4,Biden,Trump,1711439,1479447,231992,95359,20,18,18,0.777777778,0.222222222,3856,4110,1.742382605,0.000314057,0.472666667,{'Winona': 20},3257459
Minnesota (EV: 10),30:07.9,Biden,Trump,1711425,1479443,231982,95379,22,21,21,0.80952381,0.19047619,3856,4110,1.742068548,0.000356016,0.472933333,{'Winona': 22},3257439
Minnesota (EV: 10),20:52.5,Biden,Trump,1711408,1479439,231969,95401,13,12,12,0.583333333,0.416666667,3856,4110,1.741712532,0.000179886,0.473233333,{'Winona': 13},3257417
Minnesota (EV: 10),12:21.9,Biden,Trump,1711401,1479434,231967,95414,11,10,10,0.4,0.6,3856,4110,1.741532646,0.000132413,0.473333333,{'Winona': 11},3257404
Minnesota (EV: 10),01:05.8,Biden,Trump,1711397,1479428,231969,95425,12,10,10,0.5,0.5,3856,4110,1.741400233,0.00015609,0.473333333,{'Winona': 12},3257393
Minnesota (EV: 10),55:36.6,Biden,Trump,1711392,1479423,231969,95437,2,2,2,0.5,0.5,3856,4110,1.741244143,2.60E-05,0.473366667,{'Winona': 2},3257381
Minnesota (EV: 10),39:36.2,Biden,Trump,1711391,1479422,231969,95439,33,33,33,0.242424242,0.757575758,3856,4110,1.741218132,0.000338096,0.4734,{'Winona': 33},3257379
Minnesota (EV: 10),29:36.7,Biden,Trump,1711383,1479397,231986,95472,6,6,6,0.666666667,0.333333333,3856,4110,1.740880035,8.87E-05,0.473266667,{'Winona': 6},3257346
Minnesota (EV: 10),22:05.6,Biden,Trump,1711379,1479395,231984,95478,37,36,36,0.444444444,0.555555556,3856,4110,1.740791359,0.000459264,0.4733,"{'Douglas': 2, 'Winona': 35}",3257340
Minnesota (EV: 10),49:40.1,Biden,Trump,1711363,1479375,231988,95515,31,31,31,0.35483871,0.64516129,3856,4110,1.740332095,0.000354324,0.4734,"{'Douglas': 12, 'Winona': 19}",3257303
Minnesota (EV: 10),39:07.2,Biden,Trump,1711352,1479355,231997,95546,29,29,29,0.310344828,0.689655172,3856,4110,1.739977772,0.000317467,0.4734,"{'Douglas': 24, 'Winona': 5}",3257272
Minnesota (EV: 10),33:23.7,Biden,Trump,1711343,1479335,232008,95575,9,9,9,0.111111111,0.888888889,3856,4110,1.739660304,7.93E-05,0.473333333,"{'Douglas': 5, 'Winona': 4}",3257243
Minnesota (EV: 10),24:33.4,Biden,Trump,1711342,1479327,232015,95584,472,455,455,0.215384615,0.784615385,3856,4110,1.739580979,0.0047141,0.473266667,"{'Douglas': 470, 'Winona': 2}",3257234
